,gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,Subacute-log10(p_value),Subacute-log10(padj)
16318,Zkscan5,-0.0589174325109304,0.8306839245153279,0.98226620905492,0.08056419396697673,0.007770795863036959
16319,Nod2,0.2376489292663544,0.5973176035204274,0.9477880312910992,0.2237946859910358,0.023288779891788482
16320,Elapor2,-0.2772007664422696,0.4496811945697097,0.9010078566594582,0.3470952740183919,0.04527142201874802
16322,A430033K04Rik,0.0682353314161223,0.8122166939804925,0.980654205743491,0.09032808843733808,0.008484104762437729
16324,Zfp709,0.6176504693437453,0.2448566857176687,0.8145381995946649,0.6110880332400034,0.08908854366466988
16326,Clca3a1,-1.9921448329833231,0.1052105873443202,0.6513318619834204,0.9779405549174621,0.1861976764011915
16331,Rgs9bp,-0.2278516160916656,0.8306982390603338,0.98226620905492,0.080556710164582,0.007770795863036959
16333,S100a8,-0.7312787252207678,0.3718998292560956,0.8788116726540293,0.4295740210310584,0.05610418327682607
16334,Sag,-1.6871461466514894,0.0736909935109674,0.5755882788940048,1.1325855882265339,0.23988805848714365
16336,Otulinl,-0.6798186508103137,0.1520216680020442,0.7275822548381827,0.8180945066403967,0.13811790158194087
16337,S100a9,-0.4869634149300259,0.2616397183350836,0.8242807776056934,0.5822963270740303,0.08392482787328888
16339,Eif3b,-0.0345162415394431,0.8811518523951332,0.9891821187515928,0.054949241446809335,0.004723742894749752
16342,St3gal5,0.4336258454498679,0.2333506987933291,0.8061065686991068,0.6319908942361537,0.09360753990888321
16345,H2-T22,0.215933261591873,0.5855455624917298,0.9448425410205789,0.23243930593941356,0.024640561081920066
16346,Fez2,0.2066874112338651,0.3040283605059404,0.8492637792014649,0.5170859024545852,0.07095739802565387
16347,B4galt6,-1.3235963239279285,0.0004799150736442,0.029730074898125,3.3188356091055256,1.5268039966880518
16350,Pgm3,-0.1882097203855264,0.5774490957033882,0.9432106337230004,0.23848629443066216,0.02539131166488783
16352,Trim34a,0.154694704837334,0.6378601703885527,0.955226802383994,0.1952745154549877,0.01989350032257281
16354,Rdh9,0.0244876750078168,0.9631852156666108,0.9966989228273332,0.016290192203035077,0.0014360110983420325
16355,Socs6,0.1515478988874565,0.5047892542466862,0.9204727260775486,0.2968898987540973,0.03598907526371793
16359,Cnot10,-0.2080041995983334,0.4117738561949388,0.893119479647373,0.38534123049775076,0.0490904382216721
16360,Col8a2,-1.7595453069506246,0.0665964369341848,0.5552440863355678,1.1765490059831039,0.25551605823740375
16362,Snx32,0.0072558094206738,0.98431058324854,0.9990055622462772,0.006867845360883211,0.00043209370981322505
16364,Cfl1,0.3978608390125486,0.0351668278478213,0.4159771266859655,1.453866804566739,0.38093054924627756
16365,Tas2r135,0.2606733296527388,0.6632656749248398,0.9580081636905622,0.17831247756437354,0.018630790054381705
16366,Pgpep1,0.2364949887012264,0.3284830026493952,0.8589112613486772,0.4834870980876354,0.06605170310397417
16368,R3hdm1,-0.4400724392893954,0.0353004755284806,0.4172431017781874,1.4522194442437892,0.37961083471925633
16369,Pard6g,-0.2092454332605573,0.438891711328682,0.9008696265942449,0.3576426209281111,0.04533805535562132
16371,Cebpg,0.0792148435424349,0.7586422321076158,0.9730549119845092,0.11996298464828373,0.011862650688535096
16372,Tmem229b-ps,1.03713806412799,0.1394461572350434,0.7093636604959125,0.8555934492330751,0.1491310634681601
16373,Pla2g4a,0.2138158978196528,0.7408192985618534,0.9697824108848602,0.13028771267904662,0.01332569702490772
16376,Cars2,-0.0125391816366643,0.9746677662982918,0.9984847337103956,0.011143396457426276,0.0006585708694119499
16377,Ncoa4,0.3688077919974938,0.1669665250658898,0.7405632010438387,0.7773705913459523,0.13043787206062502
16378,Gm5447,0.5362841469094541,0.4603919989055351,0.9067597531090326,0.33687223252567206,0.042507764450418116
16380,Lrif1,0.1761956635194171,0.5585944661854569,0.938856328900184,0.2529033710285409,0.027400861769824137
16381,Cep70,0.2922630756652847,0.3800880486761449,0.8804550231341977,0.4201157859496537,0.05529282448209505
16382,Dennd1b,-0.2391976893457847,0.316390470296259,0.8559965201024111,0.499776605958423,0.06752800086419303
16391,Usp39,0.1314395412858283,0.6488046503137789,0.9563403943354554,0.18788604597572978,0.019387499910815436
16394,Tyw1,-0.2731879455545403,0.4142152905471733,0.8948306338726186,0.3827738733863278,0.04825915656679532
16395,Tcim,0.2197247847736064,0.3634590242016811,0.8767279776755943,0.4395445437215477,0.057135134250665374
16400,Usp34,-0.0913748424141596,0.6941100766808818,0.9612024029653604,0.15857165072062465,0.017185152148940928
16410,AI987944,0.5382337417129561,0.079999896187044,0.5947311964749522,1.0969105765758462,0.22567928009567811
16411,Lig1,-0.2615893547427959,0.5682927504786167,0.9411297842615554,0.2454278840700239,0.026350482096610745
16413,Gm12500,0.9091512393509572,0.3364770359311178,0.862448248061488,0.47304457039607267,0.06426695568152099
16414,Psenen-ps,0.3215317333004848,0.1052738034678513,0.6513318619834204,0.9776796860298794,0.1861976764011915
16415,Adap1,-1.5174802975861432,0.1319681052898338,0.6965537710290172,0.8795310185696489,0.1570453522338308
16419,Slit3,-0.530008981630356,0.4198333422517007,0.8959635707038881,0.37692307365997035,0.04770964811009947
16420,Tgoln1,-0.1598109719622676,0.4923451731578689,0.9159984867876648,0.3077303154497534,0.03810524377790282
16424,Mok,0.1333091619186702,0.841227418298597,0.9850785834485394,0.07508658070548818,0.006529122805170799
16425,Zbtb25,-0.0957889267497341,0.7739570342637213,0.974786149675392,0.11128314823197843,0.011090650150303414
16427,Med12l,-0.4191790307072195,0.4132359724034737,0.8940848762217581,0.3838018799492919,0.04862125131027558
16428,Cd248,-0.0602507471845265,0.8477581262467716,0.9860192517174138,0.07172803856878872,0.006114605512118086
16429,Chn1,0.2710556019623331,0.2951658557896536,0.8454066081193192,0.529933882281867,0.07293436183165111
16430,Tmt1a2,-1.1311937979658313,0.2525480203730184,0.8210293772773714,0.5976560314060126,0.08564130309834384
16431,Adgrf5,-0.0308119517960732,0.8890460270759079,0.989290740087755,0.051075754454263524,0.0046760559661686175
16432,Foxk1,-0.2621636379491912,0.2889642771419425,0.8408852745737398,0.5391558430533387,0.07526325273751328
16434,Tmem154,0.3761795318948693,0.1166371854990404,0.6760556983455848,0.9331629685955751,0.17001752227188607
16435,Cebpb,-0.420064301344041,0.3426983473189064,0.8662123874806195,0.46508798997343037,0.06237560982805381
16436,1700001K19Rik,-0.6882085745797558,0.3493119982199109,0.8705306007474422,0.4567864968953938,0.06021595803065435
16437,Misfa,-0.5822585855404799,0.5546245797875016,0.9371488124074882,0.2560008873194066,0.028191440834869585
16438,Rab31,0.1629441821411049,0.4380387996838167,0.9008696265942449,0.35848741976465504,0.04533805535562132
16439,Ptafr,-1.3280257032592906,0.0958782496856278,0.631386473665061,1.0182799028696303,0.19970472633285496
16440,Ccdc18,-0.7966364170380723,0.243514209102936,0.8141703667365905,0.6134756925398736,0.08928470863431849
16441,Pign,-0.278511943476431,0.4339519366446266,0.9008382388120836,0.3625583691186703,0.04535318715457156
16442,Rlim,0.0434672100773221,0.8292921608286546,0.98226620905492,0.08129243991726769,0.007770795863036959
16448,Tug1,0.0869627394966966,0.683727482609798,0.9606347599030124,0.16511696316577432,0.017441702767901197
16452,Zfp658,-0.3349980633678427,0.4581404775134373,0.9055915883551652,0.3390013358507898,0.043067620108875354
16454,Drc3,-0.5482014459962057,0.4474031245878325,0.9008696265942449,0.34930098718951125,0.04533805535562132
16456,Fry,-0.3436399345806636,0.0938494594716013,0.6271558895640863,1.027568224365777,0.20262449495465762
16459,Chd9,-0.1488015982877951,0.4443947976168222,0.9008696265942449,0.3522310338435274,0.04533805535562132
16460,Ppp1r14b,-0.6504715945712198,0.1291900965982918,0.6915288196670175,0.888770777034136,0.16018971582720315
16462,Fkbp2,0.3373330980801111,0.3995596502467188,0.8870697443747959,0.39841837570127414,0.052042233148711044
16466,Apol8,-1.138209228084216,0.002200444020622,0.086661436023903,2.6574896754283284,1.062174118762413
16467,Them6,1.131033566586844,0.0100531299482466,0.224760285815409,1.9976987036539906,0.6482804243081574
16468,Retsat,-0.2511058437674693,0.2306974288421961,0.8043276707315885,0.6369572457297469,0.09456699030612861
16470,Prelid2,0.8847837597049139,0.2270139087734788,0.8004474673131009,0.6439475334741804,0.0966671651871258
16471,Kdm5d,-0.0742312297197601,0.7663935528008139,0.9747060191385994,0.11554815736741321,0.011126352012087991
16472,Gpr173,-1.0831262572117937,0.2417481689034369,0.8118532357453541,0.6166368067512478,0.09052247404311649
16474,Gm11696,0.0390499625009781,0.922385426754311,0.9915306140522956,0.03508756730288915,0.0036938721710079096
16475,Ilrun,-0.1984641988045967,0.3201414567304415,0.856614260197349,0.4946580832333246,0.06721470010817436
16477,Elmod3,-0.1545130864872413,0.6285041289289375,0.953887697743099,0.2016918648910487,0.02050275225750897
16480,Ier5,-0.4288282183604653,0.0474033658314297,0.4774299708511079,1.3241908205596662,0.32109032146940286
16483,Nbeal2,-0.0408240308872617,0.8683965407920298,0.9880203775175228,0.06128191520141007,0.005234098173351425
16487,Capg,-0.1376399500251297,0.5789781233746396,0.943269144623266,0.23733784573226951,0.025364371581653024
16488,A730036I17Rik,-1.18246154534208,0.1844444966700188,0.7567535592432474,0.7341342984284988,0.12104552774692032
16491,Nfil3,-0.9307873593961214,0.0002582364242617,0.0195523646253811,3.5879825004887076,1.7088007123523101
16493,C330011M18Rik,0.4233071425738489,0.3684046904908556,0.8788116726540293,0.4336748490470449,0.05610418327682607
16494,Grm7,-0.4370403765486705,0.2592259720772316,0.8237730454919812,0.5863214882769328,0.08419242260733965
16496,Cspp1,0.0136834357373308,0.9563233117174434,0.9960549456897404,0.019395257559706624,0.0017167037934938134
16497,Setd3,0.0490068136911446,0.8312804837077553,0.98226620905492,0.0802524154773231,0.007770795863036959
16505,Tsnax,0.1072737376802527,0.6291736558246542,0.953887697743099,0.2012294700435152,0.02050275225750897
16508,Zfp663,0.6448821343099214,0.4762053083598468,0.9115847796396978,0.32220576773302884,0.04020293466945358
16510,Ift56,0.0112563013708873,0.9775852759890016,0.9984847337103956,0.009845348227629848,0.0006585708694119499
16511,Pin4-ps,0.1186327640588885,0.779571254862653,0.974786149675392,0.10814418300321961,0.011090650150303414
16513,Pcbp2,0.0395837853719243,0.8533241374997975,0.9869236346465532,0.06888596954993793,0.005716450506337219
16520,Gulp1,0.4311513889269251,0.0941650760986888,0.6272514569455162,1.0261101382887703,0.20255832125661488
16524,Gadl1,-1.9252527758980544,0.1511884279057438,0.7261761134514444,0.8204814488414937,0.13895804069831694
16528,Glipr1,-0.9496883050050944,0.3845875463491494,0.882007698848437,0.4150047831225323,0.054527623991989196
16530,Immp2l,0.5889087214340478,0.56635174343494,0.9402399262706008,0.24691375823627948,0.026761310911175454
16531,Usp13,-1.569355867913255,0.1692230568240312,0.7423035043481228,0.7715404641738026,0.1294184891772627
16533,Gm5620,0.690496118862947,0.4362390442326315,0.9008696265942449,0.36027546682716954,0.04533805535562132
16536,Sipa1,0.1702592279525987,0.4571464727919978,0.9053394829503388,0.33994462677190584,0.043188539108627716
16537,Cep162,-0.2245486996819858,0.3126801399149485,0.854349200742669,0.5048997023811712,0.06836458252177419
16540,Acbd4,0.4132292862860341,0.2364355647183875,0.8092490996963482,0.6262871961527763,0.09191777508526018
16542,Commd7,0.2400607172168601,0.2886222822726396,0.8408852745737398,0.5396701434625641,0.07526325273751328
16545,Mab21l1,-1.1921485399255831,0.1683450105701972,0.742132143559271,0.7737997507575798,0.12951875764689746
16546,Tatdn2,-0.2964449301260505,0.2053976189638524,0.7802912402639938,0.687404595192751,0.10774326855077826
16549,Jmjd6,-0.0068148719994553,0.9746850196091632,0.9984847337103956,0.011135708759478126,0.0006585708694119499
16556,Ide,-0.0423044685725359,0.8395339200202243,0.9850785834485394,0.07596175220013296,0.006529122805170799
16562,Gm7536,0.2584251240150224,0.2262167108345742,0.7998149951771885,0.6454753164964134,0.09701045783983123
16566,Inca1,0.2281955111523246,0.643985608541736,0.9558375612691012,0.19112383792085158,0.019615907136648805
16571,Ero1b,-0.1342398642632861,0.6409636772978861,0.9552884576647016,0.19316658077144194,0.01986546961404018
16575,Zfp607b,0.8606023131338554,0.1646841041890568,0.7396994185063389,0.7833483182324249,0.13094472270621366
16576,Ebf1,0.0838699920850526,0.6804604344314313,0.9602880462206408,0.1671971219046604,0.017598477251716448
16577,Zfp180,0.0364654149322657,0.86197783935457,0.9880203775175228,0.06450389933739836,0.005234098173351425
16578,Nat8f1,0.3902695915903867,0.2749646343144134,0.8333067746812072,0.5607231611144441,0.0791950873994688
16580,Cntrl,-0.3455944118347691,0.1274128418780707,0.6901092737913548,0.8947867974660179,0.16108213644076252
16581,Npm1,0.3757036408554333,0.1751443251969905,0.7491046569141081,0.7566039295741441,0.12545750306807224
16583,Gja5,0.8584959411221116,0.0031676993367844,0.1100828197459469,2.499256046328788,0.9582804546134599
16584,Txnl4a,0.0436663527666176,0.8629022698759246,0.9880203775175228,0.0640383885919066,0.005234098173351425
16586,Chd6,-0.3167555972172801,0.1357166070577167,0.7020087070678528,0.8673670063399928,0.15365750124901065
16587,Ado,-0.3528796944438526,0.238150988992451,0.8106225288120966,0.6231476106123014,0.09118133051930012
16589,Tmem140,0.2207373216981089,0.5103234069104103,0.9207204738697896,0.2921545115053216,0.03587219942502112
16591,Trim12c,0.0167540648928897,0.9393956699890824,0.9936659469352024,0.027151445966887455,0.0027595932548108615
16594,Dph6,0.0962450502063394,0.641532683487116,0.9552884576647016,0.19278121318378727,0.01986546961404018
16597,Homez,0.0384393515230491,0.9052591532771476,0.9915306140522956,0.04322707524040747,0.0036938721710079096
16598,Gm6054,0.2434590373832834,0.7343301476375113,0.9690095048294082,0.13410864163578215,0.013671963016604676
16599,Gm16372,-0.1057510681958225,0.8379820978540123,0.9848959345904398,0.07676525927696,0.0066096552087115765
16606,Cfap119,0.510383527114483,0.497081764595551,0.9183322108114436,0.3035721686268215,0.03700018239069034
16607,Gsk3a,0.0150605554557834,0.965814745476008,0.9971157700971922,0.015106168339298632,0.0012544150128318374
16609,5730455P16Rik,-0.3788598858987776,0.0995459405860911,0.6381563921516187,1.0019764455010265,0.19507287625498526
16610,Scn3a,0.4371202390270505,0.572981922407333,0.9425153887405862,0.2418590798172342,0.02571155020380348
16611,AB124611,0.3158688143918371,0.69531356049271,0.9615162198160196,0.15781930061621463,0.017043385250586744
16612,Slc44a2,0.0701741547201658,0.7306258624293347,0.9688701290351568,0.13630495885342767,0.01373443349970472
16620,Armc7,-0.5422660396021327,0.240192115345076,0.8106225288120966,0.619441253046051,0.09118133051930012
16621,Gm6578,0.2720375224570175,0.6083001875450913,0.949401398067538,0.21588204963968116,0.022550133084722156
16623,Dmac2,0.099223551119465,0.7570403172182804,0.9728575747555944,0.12088099093695608,0.011950735297138582
16624,Aak1,-0.5036149485741565,0.0421087054448828,0.4526541429613507,1.375628109963872,0.34423350035254
16625,Mettl15,0.0038339056657831,0.9918306162613024,0.9998391924665904,0.0035624898459601408,6.984344023447095e-05
16626,Rbbp4,-0.0686782432360654,0.7558126111727909,0.9728575747555944,0.12158586590265077,0.011950735297138582
16629,Tsbp1,-0.5684334259090364,0.6054323180031091,0.9492604421652177,0.21793440010260218,0.02261461678517339
16631,Rpl15-ps6,0.2429128999362561,0.6334748131965037,0.9550755741483498,0.1982706478795583,0.019962261780645956
16635,Snrpg,0.1846372304388682,0.7290509525762301,0.9688701290351568,0.13724211825347696,0.01373443349970472
16637,St6galnac2,0.1332320878739366,0.5169953853283427,0.92205694809592,0.2865133333768136,0.0352422552153071
16642,Arhgap24,-0.1999310593060272,0.6306040636454872,0.9541858939482256,0.20024323496279672,0.020367008051384805
16644,Rpl38,0.4523440323127016,0.3106463436026816,0.8522247756493662,0.5077337537924542,0.0694458442597161
16645,Bcl2,-0.0459062831500689,0.8607800455238326,0.9880203775175228,0.06510780931167344,0.005234098173351425
16646,Cep170,-0.206362040108112,0.4221238667187238,0.8968475297230027,0.3745600923108474,0.047281383743320395
16647,Chst3,0.1576714134036366,0.5978649589428349,0.9479205672168972,0.22339689997293932,0.023228053658477004
16648,Sphk2,0.0525364645365341,0.8512836568494897,0.98684680131672,0.06992570421859456,0.005750262230924519
16649,Apol9a,-0.9723007708542996,0.3469658187044018,0.8688281317389502,0.45971330757008555,0.06106612553009467
16653,Gm17494,-0.1318728177226514,0.8485724886278329,0.986153702865251,0.0713110525020001,0.006055390227225328
16654,Uxs1,0.0958322096823141,0.7583112609794708,0.9730549119845092,0.12015249465970931,0.011862650688535096
16655,Birc2,0.0370675486408273,0.8634982616330475,0.9880203775175228,0.0637385324033376,0.005234098173351425
16657,Yipf1,0.3445416331414295,0.2468376581830762,0.8171999972371311,0.6075885825096041,0.08767164350789486
16658,Ryr3,-0.3463789717084543,0.5388708617134141,0.929677860927476,0.26851529931213064,0.031667511077747734
16661,Mrpl18,0.0301299653722574,0.918248372811587,0.9915306140522956,0.03703983257654276,0.0036938721710079096
16663,Zfp759,0.9263377012103148,0.0161204716353562,0.2829296214344224,1.7926222562259462,0.5483215815212028
16668,Nsd2,-0.1805009926637106,0.3710596166502858,0.8788116726540293,0.43055630843826564,0.05610418327682607
16669,Zfp53,0.5475853391611939,0.157470075986599,0.7338300499880023,0.8028019629449608,0.13440450806554347
16670,Antkmt,0.2069187650651021,0.5889482228504392,0.9461703229626518,0.22992288436189862,0.02403067790622888
16672,Las1l,0.0154168712523119,0.9480602834594294,0.9954299782546344,0.02316404668999716,0.0019892842324240254
16676,Mpp7,0.0576026101910588,0.8305048012977827,0.98226620905492,0.08065785247073771,0.007770795863036959
16687,E2f6,0.2235780261089141,0.3553004160106284,0.8718567219942385,0.4494042840079573,0.059554879700358804
16688,Fam136a,0.4910917384859787,0.1087287572808807,0.6566881745137739,0.9636555757237063,0.18264080431489585
16691,Bloc1s2,0.0888410868309328,0.8666902478859518,0.9880203775175228,0.06213609014797393,0.005234098173351425
16693,Spop,-0.1089475342714201,0.5843833605332054,0.9448425410205789,0.23330215846582222,0.024640561081920066
16694,Ece1,-0.1910821652800635,0.3779872456518521,0.8801217071347386,0.4225228542275179,0.0554572675291215
16695,Dtnbp1,-0.0088568272579099,0.9751046681058124,0.9984847337103956,0.010948764464515247,0.0006585708694119499
16699,Pus7,-0.4572373823246489,0.2117371997764212,0.7830961476326949,0.6742028347611096,0.10618491249783912
16700,Zfp317,0.1479613961000281,0.5963316750941836,0.9474514245983908,0.22451212180759467,0.023443046868763653
16701,Lgals8,-0.1412493460122937,0.4739232455576673,0.9105463566570766,0.32429198897978534,0.040697939020209246
16702,Eif1a,-0.2988096130992856,0.1723855875903414,0.745941279487416,0.7634990464674074,0.1272953588521599
16704,Zbtb8os,0.4897125906942922,0.2094974237148412,0.7823246666547982,0.6788213133817329,0.10661297625636502
16710,Arl16,0.0877884202900694,0.7684152927395468,0.974786149675392,0.11440400054341403,0.011090650150303414
16711,Trim30d,-0.3448278770730472,0.5685128406220803,0.941301563899864,0.24525972174434563,0.02627121976462641
16712,Lmcd1,0.7798084704871091,0.0746339664686602,0.5779338717704109,1.127063476915365,0.23812185148983914
16713,Gm6807,0.3735280815415395,0.3944955913783952,0.8848095592984729,0.40395784581510363,0.05315019398676469
16718,Gnai1,-0.0367262027709154,0.9060442956918752,0.9915306140522956,0.04285056953698734,0.0036938721710079096
16722,Prdm2,-0.2501576003955702,0.2083076485468155,0.7815711862807254,0.6812947835294838,0.10703145987007617
16723,Brd9,-0.2350823158449061,0.3319134706476415,0.8606209734085174,0.4789751214714155,0.06518807432992649
16727,Gapdh,0.5254353497152231,0.090697110261588,0.6198722848459959,1.0424065499568758,0.207697780985946
16728,Bloc1s3,0.8666716092824804,0.01684060970295,0.2886817229257523,1.7736421892120555,0.539580711386894
16729,Pkn1,0.0726231389762074,0.7907275486292797,0.9756020522448792,0.10197313029410895,0.010727294789539984
16732,Zfp746,-0.5569311053085338,0.0264624309742286,0.3593983367929689,1.5773702618039243,0.4444239370303484
16736,Mex3b,-0.4076570581853739,0.1939133893356288,0.7676232252721729,0.7123922027117993,0.11485189368779951
16742,Lepr,-0.2063553141647798,0.4054399651027702,0.8902736941769722,0.39207344417746115,0.0504764589753867
16748,Sptan1,-0.0870900028985958,0.6982633765081901,0.9618108783768204,0.15598073584457356,0.01691031523028415
16749,Megf6,-0.2547197713177583,0.3635805753041713,0.8767279776755943,0.43939932749506294,0.057135134250665374
16752,Prp2rt,-1.069856122465891,0.0115735782341786,0.2408933488237486,1.9365323482992745,0.6181751909066842
16754,Ankrd29,0.5979783725983185,0.063936712172801,0.5449048884634644,1.1942497002808232,0.26367929592561323
16757,Mab21l2,-0.0683005270395712,0.9297873274603188,0.9923429883068148,0.03161637733077734,0.0033381945963093427
16758,Cyb5d2,0.2049245720545562,0.4799614547072421,0.9119209455238946,0.3187936390413252,0.040042809051913646
16759,Ddx49,0.619829521386469,0.2599030638645865,0.8242807776056934,0.585188600792792,0.08392482787328888
16760,Bak1,0.6875131055427798,0.0168902660577371,0.2886817229257523,1.772363509310162,0.539580711386894
16763,Gm10030,-0.1589718196630284,0.7645634584286345,0.9743160313404452,0.11658646250589863,0.011300151534742694
16768,1600029O15Rik,0.228877027748878,0.7717618089465963,0.974786149675392,0.11251671653183154,0.011090650150303414
16771,Zfp119a,0.2698889542036095,0.5208969945761897,0.9229143362362504,0.2832481483126321,0.03483860777844782
16773,Rpl32,-0.0526779387852898,0.8504584798906014,0.9864009291293862,0.07034688416141849,0.00594652733327435
16774,Zfp595,0.2760383914747117,0.3727491455900084,0.8788116726540293,0.4285833433571138,0.05610418327682607
16776,Fam204a,0.0006702917148169,0.9978448254733824,0.9999260987320197,0.0009369904564975939,3.209609887532843e-05
16777,Rpl36,0.3051191597750468,0.351171958325097,0.8711816088097376,0.4544801705304324,0.05989130138445928
16778,Abat,0.1904525887091669,0.7491961725781018,0.9717106597829022,0.12540444997333017,0.012463032981285883
16779,Cbx3-ps6,0.0099841169364736,0.9875994001779352,0.9996449951646478,0.0054191825103483025,0.00015420401424758268
16781,Zfp329,-0.0289169329747122,0.9015348718984272,0.9903964970107546,0.04501746985100329,0.004190904401895322
16782,Zfp105,0.1531271424718413,0.5553182283227853,0.9372526502696136,0.2554580705755702,0.02814332285003252
16783,Camk2b,0.4732219448973995,0.5159230241197681,0.92205694809592,0.287415090415034,0.0352422552153071
16787,Gm10032,-3.35800480038803,0.0224461091647203,0.3312597635957269,1.6488589292591762,0.47983131241133836
16788,Cacnb2,-0.1506169446694416,0.7148591856213486,0.9665950774164788,0.14577949796176262,0.01475542092515787
16795,Itpk1,-0.243354937114571,0.3974665916908717,0.886168833737196,0.4006993692818564,0.052483528028138715
16797,Sema3b,-0.4399084276890073,0.4832458794906409,0.9121340338090966,0.31583184039740547,0.03994133944941701
16800,Zfp809,0.1564625955769941,0.5753366121721158,0.9432106337230004,0.2400779882926165,0.02539131166488783
16802,Gm53055,-1.4317490907935042,0.1428595583128882,0.7162986190381991,0.8450906969426253,0.14490588612277977
16805,Mdn1,-0.2386152581951339,0.2714816650278098,0.8315832957134158,0.5662594958951409,0.08009424306874267
16806,Septin11,-0.1418777716977307,0.4829089151235707,0.9121340338090966,0.31613477688742975,0.03994133944941701
16810,Adtrp,0.2229619780532131,0.7596498977050373,0.9733726548528304,0.1193865163070138,0.011720858640423062
16816,Palld,-0.284267303151118,0.6450339048188438,0.9562195816656234,0.19041745701009413,0.01944236697546198
16819,Gm10036,-0.3563296394052191,0.6273688579166763,0.9534719496380532,0.2024770431304922,0.020692079017137707
16820,Eml1,-0.1276103890837075,0.6602077382940886,0.957903844029272,0.18031938961078667,0.018678083931255567
16822,Gm11189,0.1968953895363081,0.6602491545518585,0.957903844029272,0.18029214623417378,0.018678083931255567
16824,Sdhc,0.5436853191286846,0.0131790229435907,0.2599380648758837,1.8801167859435275,0.5851301185171505
16828,Zfp729b,0.2500339253329418,0.2839949342666396,0.8377235816878633,0.5466894065715061,0.07689925911559836
16829,Nfam1,-0.1407080791825549,0.7458093282317597,0.9699643690707904,0.12737218898993846,0.01324421892979241
16834,Tpm3-rs7,-0.0690608995355539,0.7182572628526036,0.9665950774164788,0.14371997382768048,0.01475542092515787
16837,Gstm1,0.7587279846359444,0.0001178483455128,0.0111267296338737,3.928676510209705,1.9536324646562568
16838,Adamts17,-0.9331902440058892,0.0436180783931186,0.4606358222809433,1.360333471303117,0.3366422912654046
16841,Sez6l,-0.2559077665897943,0.7030474936059624,0.9629348394028008,0.1530153356995375,0.016403100046031148
16843,Gm5431,1.9987794403685448,0.0022532914237819,0.0878688883944478,2.6471826362585835,1.0561648677060682
16845,Smco4,0.3895045147253711,0.1350978130139516,0.70096616401596,0.8693516813529547,0.15430294513721413
16846,Gm5148,0.6855415582596929,0.2428350178533915,0.8130918076541517,0.6146886859497064,0.08986041466850836
16852,Zfp846,0.4131147398208615,0.1643791893560046,0.7394078452016408,0.7841531656276994,0.131115945824439
16859,Arhgap35,-0.3018957367194224,0.1420448165080609,0.7151520748894437,0.8475746099031733,0.1456015969924016
16860,Usf2,0.1838783164301285,0.5072167193358162,0.9207204738697896,0.294806439283242,0.03587219942502112
16861,Cryzl1,0.3646865283059557,0.1196746959446946,0.6797859708919255,0.9219976672486383,0.16762780242888173
16864,Kcnh1,0.1898328047122187,0.8201693002546491,0.981870752619474,0.08609649081484383,0.007945676284737909
16869,Tspan7,0.193933366808822,0.6651131654824598,0.9580081636905622,0.17710445550400233,0.018630790054381705
16870,Idi1,0.265334382944175,0.4979462396979478,0.9186570054194494,0.3028175429086424,0.03684660880818653
16872,Mrps14,0.3772148989970366,0.0966382921356597,0.6327180550906253,1.014850753832762,0.19878977244088264
16877,Espl1,-3.3975877784574635,0.0046460931788456,0.140371796341854,2.3329120845373583,0.8527201423738092
16878,Zfp68,0.2001229711108678,0.4262212205029004,0.8996951689181414,0.3703649316328694,0.04590461154017901
16880,Spock2,0.2679505708667913,0.3203749706644907,0.8567201698045662,0.49434142057438046,0.06716100836271224
16881,Mcm9,0.2180044827134609,0.39992935703667,0.8873291071398257,0.39801671506859476,0.05191527204481981
16882,Upf1,-0.0122418280758168,0.9620251018006932,0.9962743779269096,0.016813595913018533,0.0016210386752726603
16884,Ube2e2,0.0373799309129821,0.9128092551242212,0.9915306140522956,0.039619965183836536,0.0036938721710079096
16885,Phf21a,-0.2495325612196633,0.2714795765015629,0.8315832957134158,0.5662628369639132,0.08009424306874267
16886,Dock1,-0.3271686642475236,0.1203453689387764,0.6797859708919255,0.9195706173377011,0.16762780242888173
16888,Zfp85,0.536229436988511,0.2582921406267937,0.8237730454919812,0.5878888084389332,0.08419242260733965
16892,Uqcc5,0.976355809734752,0.0610779598910728,0.5347904275825613,1.214115477556129,0.27181637494273453
16894,Abce1,0.199538022979427,0.3508545422997869,0.8711816088097376,0.4548728965529713,0.05989130138445928
16899,H2bc8,0.449851131051097,0.460902627556077,0.9068973146498972,0.33639081600250853,0.04244188405958105
16900,Phtf1,-0.4704792125460244,0.0677191835208943,0.5574742174236471,1.1692882867489827,0.2537752134628783
16901,Rrp1b,-0.0224052711296923,0.933131716247376,0.9929489846235184,0.0300570490702939,0.0030730639574306296
16902,Gpr182,-0.5246758368314874,0.1020645946893677,0.6445450077206403,0.9911248847268643,0.1907467510456526
16906,Zfp420,0.2566123090448276,0.3239085524174184,0.857453031975163,0.489577584812744,0.06678965963815246
16907,Txndc9,0.1952981894037118,0.4199753358796128,0.8959635707038881,0.37677621390188243,0.04770964811009947
16909,Cxcl2,-1.6847922255698615,0.1094528410480363,0.6582710582294222,0.9607729610446889,0.18159523882796735
16912,Nrf1,-0.0588215389040967,0.795454278914987,0.9762491762447378,0.09938477765859377,0.010439319570485236
