protein1,protein2,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining,combined_score,symbol1,symbol2
ENSMUSP00000002198,ENSMUSP00000086987,0.0,0.0,0.0,117.0,963.0,720.0,80.0,990.0,Sf3a1,Snrpg
ENSMUSP00000002198,ENSMUSP00000021046,0.0,0.0,0.0,317.0,403.0,500.0,365.0,853.0,Sf3a1,Ddx42
ENSMUSP00000002198,ENSMUSP00000052166,0.0,0.0,0.0,178.0,799.0,0.0,177.0,852.0,Sf3a1,Prr3
ENSMUSP00000002198,ENSMUSP00000047397,0.0,0.0,0.0,222.0,978.0,720.0,297.0,996.0,Sf3a1,Sart1
ENSMUSP00000002198,ENSMUSP00000032307,0.0,0.0,0.0,61.0,191.0,720.0,214.0,810.0,Sf3a1,Magohb
ENSMUSP00000002198,ENSMUSP00000025774,0.0,0.0,0.0,529.0,941.0,720.0,923.0,999.0,Sf3a1,Sf3b2
ENSMUSP00000002198,ENSMUSP00000020203,0.0,0.0,0.0,137.0,862.0,720.0,277.0,972.0,Sf3a1,Snrpf
ENSMUSP00000002198,ENSMUSP00000064947,0.0,0.0,0.0,136.0,487.0,720.0,240.0,893.0,Sf3a1,Cwc22
ENSMUSP00000002198,ENSMUSP00000030117,0.0,0.0,0.0,173.0,560.0,720.0,0.0,889.0,Sf3a1,Smu1
ENSMUSP00000002259,ENSMUSP00000033958,0.0,0.0,0.0,80.0,292.0,0.0,741.0,816.0,Clgn,Adam3
ENSMUSP00000002259,ENSMUSP00000021306,0.0,895.0,0.0,0.0,0.0,0.0,119.0,904.0,Clgn,Eftud2
ENSMUSP00000002259,ENSMUSP00000028222,0.0,0.0,0.0,518.0,499.0,0.0,491.0,866.0,Clgn,Hspa5
ENSMUSP00000002259,ENSMUSP00000033267,0.0,0.0,0.0,88.0,324.0,0.0,718.0,810.0,Clgn,Pdilt
ENSMUSP00000002274,ENSMUSP00000034915,0.0,0.0,0.0,176.0,65.0,800.0,440.0,902.0,Napsa,Ctsh
ENSMUSP00000002274,ENSMUSP00000022692,0.0,0.0,0.0,160.0,0.0,750.0,580.0,904.0,Napsa,Sftpc
ENSMUSP00000002274,ENSMUSP00000138695,0.0,0.0,0.0,117.0,67.0,750.0,583.0,902.0,Napsa,Sftpb
ENSMUSP00000002275,ENSMUSP00000102790,0.0,0.0,0.0,0.0,292.0,900.0,797.0,984.0,Vrk3,Dusp3
ENSMUSP00000002280,ENSMUSP00000032891,0.0,0.0,0.0,53.0,828.0,800.0,990.0,999.0,Smg9,Smg1
ENSMUSP00000002280,ENSMUSP00000001451,0.0,0.0,0.0,181.0,0.0,500.0,898.0,954.0,Smg9,Smg5
ENSMUSP00000002280,ENSMUSP00000037354,0.0,0.0,0.0,61.0,0.0,0.0,898.0,900.0,Smg9,Upf3a
ENSMUSP00000002280,ENSMUSP00000030436,0.0,0.0,0.0,0.0,0.0,500.0,700.0,843.0,Smg9,Pnrc2
ENSMUSP00000002280,ENSMUSP00000058375,0.0,0.0,0.0,50.0,0.0,0.0,947.0,947.0,Smg9,Upf2
ENSMUSP00000002280,ENSMUSP00000075089,0.0,0.0,0.0,73.0,93.0,0.0,926.0,932.0,Smg9,Upf1
ENSMUSP00000002280,ENSMUSP00000092410,0.0,0.0,0.0,104.0,0.0,0.0,871.0,879.0,Smg9,Dhx34
ENSMUSP00000002280,ENSMUSP00000043555,0.0,0.0,0.0,61.0,0.0,500.0,919.0,958.0,Smg9,Smg6
ENSMUSP00000002280,ENSMUSP00000025218,0.0,0.0,0.0,0.0,0.0,0.0,860.0,860.0,Smg9,Etf1
ENSMUSP00000002280,ENSMUSP00000020801,0.0,0.0,0.0,53.0,978.0,800.0,998.0,999.0,Smg9,Smg8
ENSMUSP00000002280,ENSMUSP00000041241,0.0,0.0,0.0,53.0,0.0,500.0,921.0,959.0,Smg9,Smg7
ENSMUSP00000002284,ENSMUSP00000039586,0.0,0.0,0.0,346.0,51.0,500.0,978.0,992.0,Plaur,Serpine1
ENSMUSP00000002284,ENSMUSP00000020329,0.0,0.0,0.0,0.0,0.0,0.0,839.0,838.0,Plaur,Egfr
ENSMUSP00000002284,ENSMUSP00000110999,0.0,0.0,0.0,224.0,0.0,0.0,812.0,847.0,Plaur,Timp1
ENSMUSP00000002284,ENSMUSP00000087457,0.0,0.0,0.0,93.0,74.0,0.0,965.0,968.0,Plaur,Itgb1
ENSMUSP00000002284,ENSMUSP00000022368,0.0,0.0,0.0,258.0,966.0,900.0,998.0,999.0,Plaur,Plau
ENSMUSP00000002284,ENSMUSP00000027467,0.0,0.0,0.0,87.0,51.0,400.0,871.0,923.0,Plaur,Serpine2
ENSMUSP00000002284,ENSMUSP00000014578,0.0,0.0,0.0,0.0,52.0,750.0,908.0,976.0,Plaur,Plg
ENSMUSP00000002284,ENSMUSP00000033941,0.0,0.0,0.0,147.0,119.0,0.0,812.0,846.0,Plaur,Plat
ENSMUSP00000002284,ENSMUSP00000065277,0.0,0.0,0.0,130.0,60.0,500.0,730.0,874.0,Plaur,Serpinb2
ENSMUSP00000002284,ENSMUSP00000017488,0.0,0.0,0.0,0.0,815.0,720.0,994.0,999.0,Plaur,Vtn
ENSMUSP00000002289,ENSMUSP00000028278,0.0,0.0,0.0,454.0,72.0,500.0,536.0,866.0,Uchl3,Psmd14
ENSMUSP00000002289,ENSMUSP00000019649,0.0,0.0,0.0,0.0,697.0,500.0,344.0,891.0,Uchl3,Ubb
ENSMUSP00000002289,ENSMUSP00000099909,0.0,0.0,0.0,44.0,683.0,500.0,445.0,904.0,Uchl3,Rps27a
ENSMUSP00000002289,ENSMUSP00000114180,0.0,0.0,0.0,0.0,675.0,500.0,301.0,876.0,Uchl3,Ubc
ENSMUSP00000002289,ENSMUSP00000010520,0.0,0.0,0.0,210.0,454.0,700.0,678.0,952.0,Uchl3,Nedd8
ENSMUSP00000002289,ENSMUSP00000149463,0.0,0.0,0.0,46.0,62.0,500.0,737.0,866.0,Uchl3,Senp8
ENSMUSP00000002289,ENSMUSP00000086701,0.0,0.0,0.0,180.0,85.0,500.0,603.0,830.0,Uchl3,Uba3
ENSMUSP00000002291,ENSMUSP00000024817,0.0,0.0,0.0,54.0,396.0,500.0,615.0,875.0,Paxip1,Rnf8
ENSMUSP00000002291,ENSMUSP00000035164,0.0,0.0,0.0,224.0,629.0,0.0,462.0,831.0,Paxip1,Topbp1
ENSMUSP00000002291,ENSMUSP00000029879,0.0,0.0,0.0,52.0,598.0,500.0,337.0,856.0,Paxip1,Nbn
ENSMUSP00000002291,ENSMUSP00000126484,0.0,0.0,0.0,294.0,73.0,500.0,616.0,857.0,Paxip1,Rnf168
ENSMUSP00000002291,ENSMUSP00000109585,0.0,0.0,0.0,150.0,406.0,800.0,893.0,987.0,Paxip1,Wdr5
ENSMUSP00000002291,ENSMUSP00000030860,0.0,0.0,0.0,42.0,69.0,0.0,936.0,937.0,Paxip1,Mad2l2
ENSMUSP00000002291,ENSMUSP00000043874,0.0,0.0,0.0,90.0,548.0,720.0,995.0,999.0,Paxip1,Kmt2c
ENSMUSP00000002291,ENSMUSP00000114895,0.0,0.0,0.0,44.0,411.0,0.0,692.0,811.0,Paxip1,Mus81
ENSMUSP00000002291,ENSMUSP00000144469,0.0,0.0,0.0,0.0,240.0,720.0,278.0,833.0,Paxip1,Pagr1a
ENSMUSP00000002291,ENSMUSP00000105295,0.0,0.0,0.0,87.0,473.0,800.0,992.0,999.0,Paxip1,Ncoa6
ENSMUSP00000002291,ENSMUSP00000014174,0.0,0.0,0.0,0.0,292.0,0.0,784.0,840.0,Paxip1,Pax5
ENSMUSP00000002291,ENSMUSP00000051432,0.0,0.0,0.0,48.0,236.0,500.0,731.0,888.0,Paxip1,H2ax
ENSMUSP00000002291,ENSMUSP00000020649,0.0,0.0,0.0,53.0,536.0,500.0,254.0,814.0,Paxip1,Rad50
ENSMUSP00000002291,ENSMUSP00000054797,0.0,0.0,0.0,125.0,497.0,0.0,595.0,806.0,Paxip1,Fancm
ENSMUSP00000002291,ENSMUSP00000023741,0.0,0.0,0.0,87.0,554.0,720.0,956.0,994.0,Paxip1,Kmt2d
ENSMUSP00000002291,ENSMUSP00000108313,0.0,0.0,0.0,143.0,110.0,800.0,455.0,905.0,Paxip1,Rif1
ENSMUSP00000002291,ENSMUSP00000126702,0.0,0.0,0.0,49.0,360.0,720.0,790.0,959.0,Paxip1,Dpy30
ENSMUSP00000002291,ENSMUSP00000091620,0.0,0.0,0.0,46.0,466.0,540.0,318.0,818.0,Paxip1,Kdm6b
ENSMUSP00000002291,ENSMUSP00000156344,0.0,0.0,0.0,96.0,662.0,500.0,811.0,967.0,Paxip1,Atm
ENSMUSP00000002291,ENSMUSP00000027393,0.0,0.0,0.0,101.0,279.0,500.0,503.0,817.0,Paxip1,Bard1
ENSMUSP00000002291,ENSMUSP00000020931,0.0,0.0,0.0,130.0,765.0,0.0,444.0,876.0,Paxip1,Smc6
ENSMUSP00000002291,ENSMUSP00000028795,0.0,0.0,0.0,73.0,554.0,0.0,609.0,824.0,Paxip1,Rad51
ENSMUSP00000002291,ENSMUSP00000070012,0.0,0.0,0.0,46.0,466.0,540.0,283.0,809.0,Paxip1,Uty
ENSMUSP00000002291,ENSMUSP00000141003,0.0,0.0,0.0,163.0,664.0,800.0,848.0,990.0,Paxip1,Rbbp5
ENSMUSP00000002291,ENSMUSP00000134661,0.0,0.0,0.0,0.0,292.0,0.0,976.0,982.0,Paxip1,Pax2
ENSMUSP00000002291,ENSMUSP00000106278,0.0,0.0,0.0,49.0,756.0,500.0,980.0,997.0,Paxip1,Trp53bp1
ENSMUSP00000002291,ENSMUSP00000061539,0.0,0.0,0.0,109.0,606.0,800.0,993.0,999.0,Paxip1,Kdm6a
ENSMUSP00000002291,ENSMUSP00000070957,0.0,0.0,0.0,124.0,643.0,800.0,839.0,988.0,Paxip1,Ash2l
ENSMUSP00000002291,ENSMUSP00000034405,0.0,0.0,0.0,125.0,524.0,500.0,279.0,829.0,Paxip1,Mre11a
ENSMUSP00000002291,ENSMUSP00000144243,0.0,0.0,0.0,0.0,543.0,800.0,855.0,985.0,Paxip1,Pagr1a
ENSMUSP00000002291,ENSMUSP00000118312,0.0,0.0,0.0,69.0,757.0,0.0,500.0,876.0,Paxip1,Slf1
ENSMUSP00000002291,ENSMUSP00000017290,0.0,0.0,0.0,94.0,316.0,500.0,685.0,889.0,Paxip1,Brca1
ENSMUSP00000002292,ENSMUSP00000077753,0.0,0.0,0.0,117.0,670.0,0.0,822.0,943.0,Rmnd5a,Gid8
ENSMUSP00000002292,ENSMUSP00000124592,0.0,0.0,227.0,171.0,608.0,540.0,817.0,974.0,Rmnd5a,Wdr26
ENSMUSP00000002292,ENSMUSP00000110093,0.0,0.0,0.0,54.0,602.0,540.0,519.0,905.0,Rmnd5a,Maea
ENSMUSP00000002292,ENSMUSP00000001081,0.0,0.0,54.0,46.0,487.0,540.0,248.0,810.0,Rmnd5a,Rmnd5b
ENSMUSP00000002292,ENSMUSP00000035043,0.0,0.0,0.0,71.0,620.0,540.0,844.0,971.0,Rmnd5a,Armc8
ENSMUSP00000002292,ENSMUSP00000130636,0.0,0.0,200.0,365.0,759.0,0.0,607.0,945.0,Rmnd5a,Ranbp9
ENSMUSP00000002292,ENSMUSP00000064926,0.0,0.0,0.0,104.0,611.0,0.0,847.0,942.0,Rmnd5a,Gid4
ENSMUSP00000002303,ENSMUSP00000041025,0.0,0.0,0.0,78.0,384.0,500.0,743.0,917.0,Rhoc,Pkn3
ENSMUSP00000002303,ENSMUSP00000029694,0.0,0.0,0.0,105.0,527.0,400.0,446.0,840.0,Rhoc,Arhgef2
ENSMUSP00000002303,ENSMUSP00000039900,0.0,0.0,0.0,90.0,554.0,500.0,725.0,936.0,Rhoc,Arhgef11
ENSMUSP00000002303,ENSMUSP00000047260,0.0,0.0,0.0,88.0,238.0,700.0,893.0,974.0,Rhoc,Fmnl2
ENSMUSP00000002303,ENSMUSP00000116235,0.0,0.0,0.0,55.0,557.0,500.0,642.0,914.0,Rhoc,Pkn1
ENSMUSP00000002303,ENSMUSP00000065571,0.0,0.0,0.0,57.0,58.0,500.0,823.0,910.0,Rhoc,Rtkn
ENSMUSP00000002303,ENSMUSP00000106963,0.0,0.0,0.0,64.0,548.0,500.0,358.0,846.0,Rhoc,Arhgap1
ENSMUSP00000002303,ENSMUSP00000052758,0.0,0.0,0.0,0.0,820.0,0.0,258.0,860.0,Rhoc,Itsn2
ENSMUSP00000002303,ENSMUSP00000039566,0.0,0.0,0.0,52.0,418.0,500.0,585.0,870.0,Rhoc,Pkn2
ENSMUSP00000002303,ENSMUSP00000045873,0.0,0.0,0.0,56.0,534.0,500.0,266.0,816.0,Rhoc,Anln
ENSMUSP00000002303,ENSMUSP00000069549,0.0,0.0,0.0,72.0,558.0,500.0,761.0,944.0,Rhoc,Rock1
ENSMUSP00000002303,ENSMUSP00000105053,0.0,0.0,0.0,71.0,497.0,400.0,394.0,807.0,Rhoc,Arhgef28
ENSMUSP00000002303,ENSMUSP00000129784,0.0,0.0,0.0,68.0,548.0,400.0,333.0,808.0,Rhoc,Akap13
ENSMUSP00000002303,ENSMUSP00000109635,0.0,0.0,0.0,0.0,803.0,400.0,257.0,904.0,Rhoc,Itsn1
ENSMUSP00000002303,ENSMUSP00000063714,0.0,0.0,0.0,133.0,416.0,700.0,766.0,959.0,Rhoc,Arhgdia
ENSMUSP00000002303,ENSMUSP00000020904,0.0,0.0,0.0,82.0,414.0,500.0,878.0,962.0,Rhoc,Rock2
ENSMUSP00000002303,ENSMUSP00000075242,0.0,0.0,0.0,48.0,559.0,400.0,548.0,870.0,Rhoc,Arhgap35
ENSMUSP00000002303,ENSMUSP00000126598,0.0,0.0,0.0,90.0,554.0,500.0,552.0,896.0,Rhoc,Arhgef12
ENSMUSP00000002303,ENSMUSP00000025019,0.0,0.0,0.0,78.0,409.0,0.0,713.0,830.0,Rhoc,Arhgdig
ENSMUSP00000002303,ENSMUSP00000085566,0.0,0.0,0.0,105.0,238.0,700.0,708.0,932.0,Rhoc,Fmnl3
ENSMUSP00000002303,ENSMUSP00000129220,0.0,0.0,0.0,67.0,492.0,500.0,293.0,809.0,Rhoc,Myo9b
ENSMUSP00000002303,ENSMUSP00000025337,0.0,0.0,0.0,81.0,910.0,500.0,408.0,972.0,Rhoc,Diaph1
ENSMUSP00000002305,ENSMUSP00000091620,0.0,0.0,0.0,59.0,137.0,400.0,766.0,870.0,Kdm7a,Kdm6b
ENSMUSP00000002305,ENSMUSP00000033081,0.0,795.0,0.0,75.0,0.0,0.0,0.0,803.0,Kdm7a,Fbxl19
ENSMUSP00000002305,ENSMUSP00000061539,0.0,0.0,0.0,150.0,111.0,400.0,656.0,823.0,Kdm7a,Kdm6a
ENSMUSP00000002320,ENSMUSP00000117040,0.0,0.0,0.0,53.0,248.0,0.0,944.0,956.0,Ppard,Ppargc1a
ENSMUSP00000002320,ENSMUSP00000000450,0.0,0.0,50.0,0.0,0.0,0.0,853.0,854.0,Ppard,Pparg
ENSMUSP00000002320,ENSMUSP00000029046,0.0,0.0,0.0,0.0,0.0,500.0,941.0,969.0,Ppard,Fabp5
ENSMUSP00000002320,ENSMUSP00000105049,0.0,0.0,47.0,0.0,0.0,0.0,885.0,885.0,Ppard,Ppara
ENSMUSP00000002320,ENSMUSP00000036585,0.0,0.0,0.0,71.0,218.0,800.0,592.0,932.0,Ppard,Rxrb
ENSMUSP00000002320,ENSMUSP00000076491,0.0,0.0,0.0,90.0,498.0,900.0,873.0,993.0,Ppard,Rxra
ENSMUSP00000002320,ENSMUSP00000018645,0.0,0.0,0.0,0.0,478.0,500.0,820.0,949.0,Ppard,Ncor1
ENSMUSP00000002320,ENSMUSP00000015987,0.0,0.0,0.0,0.0,373.0,800.0,218.0,893.0,Ppard,Rxrg
ENSMUSP00000002320,ENSMUSP00000083250,0.0,0.0,0.0,85.0,236.0,500.0,797.0,919.0,Ppard,Ncor2
ENSMUSP00000002350,ENSMUSP00000003759,0.0,0.0,0.0,87.0,447.0,720.0,902.0,984.0,Ciao3,Ciao1
ENSMUSP00000002350,ENSMUSP00000023146,0.0,0.0,0.0,114.0,396.0,0.0,725.0,840.0,Ciao3,Nubp1
ENSMUSP00000002350,ENSMUSP00000130900,0.0,0.0,0.0,0.0,267.0,720.0,941.0,986.0,Ciao3,Mms19
ENSMUSP00000002350,ENSMUSP00000132725,0.0,0.0,0.0,67.0,403.0,720.0,859.0,975.0,Ciao3,Ciao2b
ENSMUSP00000002350,ENSMUSP00000029147,0.0,0.0,0.0,44.0,71.0,0.0,794.0,801.0,Ciao3,Nfs1
ENSMUSP00000002350,ENSMUSP00000034945,0.0,0.0,0.0,80.0,403.0,720.0,317.0,880.0,Ciao3,Ciao2a
ENSMUSP00000002360,ENSMUSP00000023243,0.0,0.0,0.0,104.0,0.0,750.0,708.0,928.0,Angptl4,Gpihbp1
ENSMUSP00000002360,ENSMUSP00000058951,0.0,0.0,0.0,0.0,63.0,900.0,792.0,978.0,Angptl4,Angptl8
ENSMUSP00000002360,ENSMUSP00000030280,0.0,0.0,0.0,71.0,0.0,900.0,186.0,917.0,Angptl4,Angptl3
ENSMUSP00000002360,ENSMUSP00000041925,0.0,0.0,0.0,70.0,0.0,0.0,906.0,908.0,Angptl4,Cldn5
ENSMUSP00000002360,ENSMUSP00000034339,0.0,0.0,0.0,79.0,0.0,0.0,861.0,866.0,Angptl4,Cdh5
ENSMUSP00000002360,ENSMUSP00000015712,0.0,0.0,0.0,57.0,77.0,900.0,884.0,988.0,Angptl4,Lpl
ENSMUSP00000002379,ENSMUSP00000105620,0.0,0.0,0.0,0.0,747.0,0.0,847.0,959.0,Cd320,Tcn2
ENSMUSP00000002395,ENSMUSP00000059385,0.0,0.0,0.0,77.0,729.0,0.0,770.0,937.0,Rec8,Nipbl
ENSMUSP00000002395,ENSMUSP00000025704,0.0,0.0,0.0,0.0,299.0,0.0,748.0,815.0,Rec8,Cdca5
ENSMUSP00000002395,ENSMUSP00000022927,0.0,0.0,0.0,0.0,103.0,800.0,691.0,939.0,Rec8,Rad21
ENSMUSP00000002395,ENSMUSP00000144171,0.0,0.0,0.0,127.0,560.0,0.0,603.0,834.0,Rec8,Pds5a
ENSMUSP00000002395,ENSMUSP00000149921,0.0,0.0,0.0,0.0,0.0,500.0,642.0,813.0,Rec8,Tex12
ENSMUSP00000002395,ENSMUSP00000026553,0.0,0.0,0.0,61.0,0.0,500.0,785.0,890.0,Rec8,Syce1
ENSMUSP00000002395,ENSMUSP00000153364,0.0,0.0,0.0,175.0,413.0,0.0,708.0,846.0,Rec8,Smc5
ENSMUSP00000002395,ENSMUSP00000136918,0.0,0.0,0.0,0.0,428.0,900.0,980.0,998.0,Rec8,Rad21l
ENSMUSP00000002395,ENSMUSP00000027202,0.0,0.0,0.0,0.0,0.0,720.0,883.0,965.0,Rec8,Sgo2a
ENSMUSP00000002395,ENSMUSP00000005630,0.0,0.0,0.0,104.0,91.0,0.0,805.0,826.0,Rec8,Msh4
ENSMUSP00000002395,ENSMUSP00000105574,0.0,0.0,0.0,67.0,103.0,0.0,825.0,841.0,Rec8,Hormad2
ENSMUSP00000002395,ENSMUSP00000002839,0.0,0.0,0.0,47.0,53.0,900.0,116.0,909.0,Rec8,Ppp2r5d
ENSMUSP00000002395,ENSMUSP00000064465,0.0,0.0,0.0,90.0,333.0,900.0,866.0,990.0,Rec8,Espl1
ENSMUSP00000002395,ENSMUSP00000044645,0.0,0.0,0.0,253.0,560.0,900.0,964.0,998.0,Rec8,Smc1a
ENSMUSP00000002395,ENSMUSP00000040945,0.0,0.0,0.0,173.0,659.0,900.0,998.0,999.0,Rec8,Stag3
ENSMUSP00000002395,ENSMUSP00000023065,0.0,0.0,0.0,76.0,99.0,0.0,788.0,808.0,Rec8,Dmc1
ENSMUSP00000002395,ENSMUSP00000079909,0.0,0.0,0.0,0.0,0.0,500.0,644.0,814.0,Rec8,Sycp2
ENSMUSP00000002395,ENSMUSP00000025930,0.0,0.0,0.0,199.0,860.0,900.0,996.0,999.0,Rec8,Smc3
ENSMUSP00000002395,ENSMUSP00000059056,0.0,0.0,0.0,46.0,236.0,0.0,898.0,919.0,Rec8,Spo11
ENSMUSP00000002395,ENSMUSP00000110725,0.0,0.0,0.0,171.0,538.0,800.0,818.0,984.0,Rec8,Stag2
ENSMUSP00000002395,ENSMUSP00000007708,0.0,0.0,0.0,0.0,0.0,900.0,284.0,925.0,Rec8,Ppp2r1a
ENSMUSP00000002395,ENSMUSP00000020608,0.0,0.0,0.0,0.0,140.0,900.0,102.0,916.0,Rec8,Ppp2ca
ENSMUSP00000002395,ENSMUSP00000023068,0.0,0.0,0.0,253.0,775.0,900.0,997.0,999.0,Rec8,Smc1b
ENSMUSP00000002395,ENSMUSP00000116205,0.0,0.0,0.0,171.0,538.0,800.0,852.0,987.0,Rec8,Stag1
ENSMUSP00000002395,ENSMUSP00000021447,0.0,0.0,0.0,47.0,53.0,900.0,99.0,907.0,Rec8,Ppp2r5e
ENSMUSP00000002395,ENSMUSP00000082053,0.0,0.0,0.0,47.0,53.0,900.0,99.0,907.0,Rec8,Ppp2r5c
ENSMUSP00000002395,ENSMUSP00000131438,0.0,0.0,0.0,60.0,0.0,500.0,685.0,839.0,Rec8,Syce2
ENSMUSP00000002395,ENSMUSP00000144572,0.0,0.0,0.0,127.0,560.0,0.0,604.0,834.0,Rec8,Pds5b
ENSMUSP00000002395,ENSMUSP00000020252,0.0,0.0,0.0,0.0,119.0,500.0,814.0,910.0,Rec8,Sycp3
ENSMUSP00000002395,ENSMUSP00000025695,0.0,0.0,0.0,47.0,53.0,900.0,99.0,907.0,Rec8,Ppp2r5b
ENSMUSP00000002395,ENSMUSP00000040232,0.0,0.0,0.0,0.0,377.0,0.0,817.0,881.0,Rec8,Wapl
ENSMUSP00000002395,ENSMUSP00000009774,0.0,0.0,0.0,0.0,140.0,900.0,217.0,926.0,Rec8,Ppp2cb
ENSMUSP00000002395,ENSMUSP00000029448,0.0,0.0,0.0,0.0,118.0,500.0,857.0,931.0,Rec8,Sycp1
ENSMUSP00000002395,ENSMUSP00000029754,0.0,0.0,0.0,67.0,103.0,0.0,865.0,876.0,Rec8,Hormad1
ENSMUSP00000002395,ENSMUSP00000070726,0.0,0.0,0.0,47.0,53.0,900.0,115.0,909.0,Rec8,Ppp2r5a
ENSMUSP00000002395,ENSMUSP00000031876,0.0,0.0,0.0,42.0,0.0,0.0,850.0,850.0,Rec8,Stra8
ENSMUSP00000002395,ENSMUSP00000133404,0.0,0.0,0.0,0.0,0.0,900.0,130.0,909.0,Rec8,Ppp2r1b
ENSMUSP00000002397,ENSMUSP00000021726,84.0,0.0,0.0,445.0,0.0,900.0,227.0,955.0,Gmpr2,Adss1
ENSMUSP00000002397,ENSMUSP00000069422,0.0,0.0,0.0,64.0,0.0,900.0,70.0,905.0,Gmpr2,Nt5c1a
ENSMUSP00000002397,ENSMUSP00000090360,0.0,0.0,0.0,70.0,0.0,900.0,0.0,903.0,Gmpr2,Nt5c3b
ENSMUSP00000002397,ENSMUSP00000006764,93.0,0.0,0.0,150.0,0.0,900.0,254.0,934.0,Gmpr2,Aprt
ENSMUSP00000002397,ENSMUSP00000092038,0.0,0.0,0.0,106.0,0.0,900.0,47.0,907.0,Gmpr2,Entpd6
ENSMUSP00000002397,ENSMUSP00000027384,102.0,0.0,0.0,334.0,0.0,900.0,254.0,949.0,Gmpr2,Atic
ENSMUSP00000002397,ENSMUSP00000099756,0.0,0.0,0.0,66.0,0.0,900.0,0.0,902.0,Gmpr2,Nt5m
ENSMUSP00000002397,ENSMUSP00000005829,62.0,0.0,0.0,83.0,64.0,900.0,173.0,921.0,Gmpr2,Ampd3
ENSMUSP00000002397,ENSMUSP00000031793,0.0,0.0,0.0,52.0,0.0,900.0,0.0,901.0,Gmpr2,Nt5c3
ENSMUSP00000002397,ENSMUSP00000127566,0.0,0.0,0.0,100.0,0.0,900.0,185.0,920.0,Gmpr2,Guk1
ENSMUSP00000002397,ENSMUSP00000036830,0.0,0.0,0.0,0.0,0.0,900.0,0.0,900.0,Gmpr2,Entpd3
ENSMUSP00000002397,ENSMUSP00000124931,0.0,0.0,123.0,46.0,0.0,900.0,188.0,923.0,Gmpr2,Impdh1
ENSMUSP00000002397,ENSMUSP00000000260,0.0,0.0,50.0,0.0,296.0,900.0,0.0,927.0,Gmpr2,Gmpr
ENSMUSP00000002397,ENSMUSP00000022232,62.0,0.0,0.0,0.0,0.0,900.0,177.0,916.0,Gmpr2,Nt5el
ENSMUSP00000002397,ENSMUSP00000035179,0.0,0.0,0.0,44.0,0.0,900.0,0.0,900.0,Gmpr2,Nudt16
ENSMUSP00000002397,ENSMUSP00000016105,84.0,0.0,0.0,455.0,0.0,900.0,255.0,957.0,Gmpr2,Adss2
ENSMUSP00000002397,ENSMUSP00000114273,0.0,0.0,0.0,0.0,0.0,900.0,68.0,902.0,Gmpr2,Enpp1
ENSMUSP00000002397,ENSMUSP00000002456,0.0,0.0,0.0,64.0,0.0,900.0,70.0,905.0,Gmpr2,Nt5c1b
ENSMUSP00000002397,ENSMUSP00000020169,0.0,0.0,0.0,0.0,0.0,900.0,68.0,902.0,Gmpr2,Enpp3
ENSMUSP00000002397,ENSMUSP00000130898,0.0,0.0,0.0,123.0,0.0,900.0,52.0,909.0,Gmpr2,Nt5c2
ENSMUSP00000002397,ENSMUSP00000034992,62.0,0.0,0.0,0.0,0.0,900.0,225.0,920.0,Gmpr2,Nt5e
ENSMUSP00000002397,ENSMUSP00000035180,0.0,0.0,0.0,0.0,0.0,900.0,0.0,900.0,Gmpr2,Nudt16l2
ENSMUSP00000002397,ENSMUSP00000021082,0.0,0.0,0.0,61.0,0.0,900.0,0.0,902.0,Gmpr2,Nt5c
ENSMUSP00000002397,ENSMUSP00000079888,0.0,0.0,120.0,73.0,0.0,900.0,183.0,924.0,Gmpr2,Impdh2
ENSMUSP00000002397,ENSMUSP00000088217,62.0,0.0,0.0,148.0,64.0,900.0,173.0,926.0,Gmpr2,Ampd1
ENSMUSP00000002397,ENSMUSP00000077946,62.0,0.0,0.0,114.0,64.0,900.0,173.0,923.0,Gmpr2,Ampd2
ENSMUSP00000002397,ENSMUSP00000071939,0.0,0.0,0.0,103.0,0.0,900.0,47.0,907.0,Gmpr2,Entpd5
ENSMUSP00000002397,ENSMUSP00000029405,102.0,0.0,0.0,634.0,98.0,900.0,254.0,973.0,Gmpr2,Gmps
ENSMUSP00000002397,ENSMUSP00000110022,0.0,0.0,0.0,0.0,0.0,900.0,0.0,900.0,Gmpr2,Entpd8
ENSMUSP00000002397,ENSMUSP00000138944,0.0,0.0,0.0,46.0,0.0,900.0,0.0,900.0,Gmpr2,Entpd4
ENSMUSP00000002397,ENSMUSP00000116285,0.0,0.0,0.0,0.0,0.0,900.0,0.0,900.0,Gmpr2,Entpd1
ENSMUSP00000002397,ENSMUSP00000026723,67.0,0.0,0.0,46.0,0.0,900.0,292.0,928.0,Gmpr2,Hprt1
ENSMUSP00000002397,ENSMUSP00000099482,84.0,0.0,0.0,95.0,92.0,900.0,251.0,933.0,Gmpr2,Itpa
ENSMUSP00000002400,ENSMUSP00000107492,0.0,0.0,0.0,0.0,767.0,0.0,360.0,844.0,Mdp1,Pdcd6ip
ENSMUSP00000002400,ENSMUSP00000039580,0.0,0.0,0.0,0.0,817.0,0.0,214.0,850.0,Mdp1,Ptpn23
ENSMUSP00000002412,ENSMUSP00000032835,0.0,0.0,0.0,0.0,99.0,400.0,905.0,944.0,Ncan,Acan
ENSMUSP00000002412,ENSMUSP00000105173,0.0,0.0,0.0,0.0,99.0,400.0,920.0,952.0,Ncan,Vcan
